id,Action
19063,0.942753017
19064,1
19065,1
19066,1
19067,1
19068,1
19069,1
19070,0.375667006
19071,1
19072,1
19073,1
19074,0.971139312
19075,0.97281456
19076,1
19077,0.976711094
19078,0.914384365
19079,1
19080,0.985957027
19081,0.973753512
19082,0.885744214
19083,0.989168644
19084,0.928946197
19085,1
19086,0.977970421
19087,1
19088,0.964350998
19089,0.97116816
19090,0.976879537
19091,0.983816266
19092,0.963627756
19093,0.967664599
19094,1
19095,0.986142099
19096,0.946512163
19097,0.855926275
19098,1
19099,0.958404541
19100,1
19101,1
19102,0.198931143
19103,1
19104,1
19105,1
19106,1
19107,0.987231553
19108,0.971319974
19109,1
19110,0.823774517
19111,1
19112,0.989284575
19113,0.986536205
19114,1
19115,0.963782311
19116,1
19117,0.989811599
19118,0.979545355
19119,1
19120,0.842352331
19121,0.97254169
19122,0.918330371
19123,0.983790577
19124,0.951690376
19125,1
19126,1
19127,1
19128,0.892508864
19129,1
19130,0.981171727
19131,1
19132,1
19133,1
19134,0.965901136
19135,1
19136,1
19137,1
19138,0.983491004
19139,0.713540018
19140,1
19141,0.98954308
19142,1
19143,0.98497057
19144,0.97734344
19145,0.983624816
19146,1
19147,1
19148,0.982797265
19149,0.967622161
19150,1
19151,0.980076253
19152,1
19153,0.9843992
19154,0.878402829
19155,0.979994714
19156,0.95123893
19157,0.897523284
19158,1
19159,0.772990406
19160,1
19161,0.984688103
19162,0.960762322
19163,0.415864348
19164,0.981429756
19165,0.962550581
19166,0.972284615
19167,0.986677051
19168,1
19169,1
19170,0.97194618
19171,0.721007764
19172,0.931983471
19173,0.933782697
19174,1
19175,0.974503279
19176,1
19177,0.983968139
19178,0.967539489
19179,1
19180,1
19181,1
19182,0.965328038
19183,0.888868749
19184,1
19185,0.97571075
19186,1
19187,1
19188,0.969763994
19189,0.986609042
19190,0.626696944
19191,0.125743136
19192,0.978697956
19193,0.989919066
19194,0.905776084
19195,0.965706527
19196,1
19197,0.973347664
19198,1
19199,1
19200,0.952575743
19201,0.988384605
19202,0.981775045
19203,0.986459494
19204,1
19205,0.951705694
19206,0.95142567199999994
19207,1
19208,0.976332963
19209,1
19210,0.982902169
19211,1
19212,0.987061441
19213,0.974860132
19214,0.962306738
19215,0.957711875
19216,0.986199975
19217,0.952530325
19218,1
19219,0.973723114
19220,0.987110615
19221,1
19222,0.978299856
19223,1
19224,1
19225,1
19226,0.965478241
19227,0.968766689
19228,0.984622538
19229,1
19230,1
19231,1
19232,1
19233,1
19234,0.985456526
19235,0.981931329
19236,0.961641789
19237,1
19238,0.912591338
19239,0.989606798
19240,1
19241,1
19242,1
19243,0.637641907
19244,1
19245,0.94926703
19246,1
19247,0.949142098
19248,0.98545897
19249,0.987077951
19250,0.986783028
19251,0.973102093
19252,0.988615394
19253,0.842127323
19254,0.964261711
19255,0.939612031
19256,1
19257,1
19258,0.949742794
19259,0.986834228
19260,0.911081493
19261,0.971554458
19262,0.925938666
19263,0.95303452
19264,1
19265,0.985264301
19266,1
19267,1
19268,0.528785944
19269,0.984499574
19270,0.98118937
19271,1
19272,0.973787069
19273,0.989614546
19274,1
19275,1
19276,1
19277,0.954842329
19278,1
19279,1
19280,0.972667575
19281,0.984233797
19282,0.985635877
19283,0.90314728
19284,0.933004081
19285,0.981047571
19286,1
19287,0.90122503
19288,1
19289,0.978756726
19290,0.945408344
19291,0.903006911
19292,0.877250791
19293,0.963954866
19294,1
19295,1
19296,0.984975517
19297,0.939893723
19298,1
19299,1
19300,0.979904652
19301,0.978787601
19302,0.938706279
19303,1
19304,0.547642469
19305,0.975841105
19306,1
19307,0.989075899
19308,0.986994207
19309,0.413844764
19310,0.988014638
19311,1
19312,1
19313,0.985373318
19314,1
19315,0.981302679
19316,0.971785069
19317,0.93439126
19318,0.974859417
19319,1
19320,1
19321,1
19322,1
19323,0.980546773
19324,0.983201683
19325,0.984133482
19326,0.270265609
19327,0.40771693
19328,0.989691556
19329,1
19330,1
19331,0.988783777
19332,1
19333,1
19334,1
19335,0.950878441
19336,0.959936202
19337,0.933377922
19338,0.397139132
19339,0.987093508
19340,1
19341,0.967728913
19342,1
19343,0.989573896
19344,0.769685805
19345,1
19346,0.989435017
19347,1
19348,1
19349,1
19350,0.462453246
19351,1
19352,1
19353,1
19354,1
19355,1
19356,0.963323653
19357,0.968143284
19358,0.891360045
19359,1
19360,0.261710525
19361,0.340791017
19362,0.985188603
19363,0.827389121
19364,0.973711133
19365,0.984457552
19366,1
19367,0.975934863
19368,0.558348239
19369,0.986482799
19370,1
19371,0.976014316
19372,0.987005115
19373,0.718579173
19374,0.943122923
19375,0.956441641
19376,0.989096224
19377,0.784292519
19378,1
19379,1
19380,0.966463924
19381,0.96243155
19382,1
19383,1
19384,0.284470856
19385,0.981831014
19386,0.92615521
19387,1
19388,0.986531794
19389,0.987962186
19390,0.866068244
19391,1
19392,1
19393,0.660220146
19394,1
19395,1
19396,0.929658413
19397,0.989791989
19398,1
19399,0.982424438
19400,0.955404818
19401,1
19402,1
19403,0.952737629
19404,0.909996688
19405,1
19406,0.987963915
19407,0.988511205
19408,0.890234709
19409,1
19410,0.989019573
19411,1
19412,0.862858772
19413,1
19414,0.979108274
19415,1
19416,0.979502261
19417,0.98261708
19418,0.979944825
19419,1
19420,0.73311650799999994
19421,0.949683964
19422,0.982522249
19423,0.981762052
19424,0.977156282
19425,0.985537827
19426,1
19427,0.980746329
19428,0.983169079
19429,0.943915248
19430,0.975267828
19431,1
19432,0.963031232
19433,0.924667835
19434,0.917613387
19435,0.988616526
19436,0.832637489
19437,1
19438,0.983493328
19439,0.924102426
19440,1
19441,0.988414645
19442,1
19443,1
19444,0.988084972
19445,0.989326239
19446,0.985242724
19447,1
19448,1
19449,0.971166849
19450,0.962033093
19451,0.979484856
19452,1
19453,1
19454,0.960193873
19455,0.925884008
19456,0.976888716
19457,0.986960053
19458,0.913010597
19459,0.987312198
19460,0.892811358
19461,0.977748394
19462,0.916528106
19463,0.965571046
19464,1
19465,1
19466,1
19467,0.899941087
19468,0.962220788
19469,0.989961505
19470,0.982629895
19471,1
19472,1
19473,0.979064286
19474,0.975311935
19475,0.947842836
19476,0.981456876
19477,0.966055751
19478,0.965974748
19479,0.984688342
19480,0.953344286
19481,1
19482,1
19483,1
19484,0.983056963
19485,0.975616038
19486,0.975957096
19487,0.90703404
19488,1
19489,0.952224016
19490,1
19491,0.965117037
19492,1
19493,1
19494,0.892358482
19495,1
19496,0.9049474
19497,0.935089886
19498,1
19499,0.973641634
19500,1
19501,1
19502,1
19503,0.979030132
19504,0.983631969
19505,1
19506,1
19507,0.986189187
19508,1
19509,0.982923806
19510,0.953929067
19511,0.981744468
19512,0.979073048
19513,1
19514,0.96904861900000006
19515,0.955254316
19516,0.974877358
19517,0.984012723
19518,1
19519,1
19520,0.989095748
19521,0.935670614
19522,1
19523,0.982186139
19524,1
19525,1
19526,0.927687109
19527,0.98927629
19528,0.955004215
19529,0.739595056
19530,0.943203211
19531,1
19532,0.834807992
19533,1
19534,0.98122704
19535,1
19536,0.944391787
19537,1
19538,0.814702809
19539,0.972533941
19540,0.986949742
19541,0.895411968
19542,1
19543,1
19544,1
19545,1
19546,0.978626251
19547,0.983624935
19548,0.840979397
19549,0.847318888
19550,0.957093179
19551,1
19552,1
19553,0.965189338
19554,0.986462772
19555,0.978670895
19556,0.989280522
19557,0.984839499
19558,1
19559,1
19560,0.951566637
19561,0.973665834
19562,0.98042047
19563,1
19564,0.977578938
19565,1
19566,0.829046786
19567,0.985625684
19568,0.889116108
19569,0.986728132
19570,0.986299574
19571,0.986512899
19572,0.840798616
19573,0.702348292
19574,0.986953557
19575,0.806115627
19576,1
19577,0.988741934
19578,1
19579,1
19580,0.93467164
19581,1
19582,1
19583,0.971494258
19584,0.80734092
19585,1
19586,0.968877673
19587,1
19588,0.960672855
19589,0.982691228
19590,0.948572099
19591,0.987918198
19592,0.987393498
19593,0.985985279
19594,1
19595,0.812917173
19596,0.984363496
19597,0.276462674
19598,1
19599,0.982981384
19600,0.977177203
19601,0.976211965
19602,0.987555563
19603,0.966924012
19604,1
19605,0.93877995
19606,0.984577715
19607,0.927257359
19608,0.752261043
19609,1
19610,1
19611,0.649992883
19612,0.985342383
19613,1
19614,1
19615,0.969652891
19616,1
19617,0.98963064
19618,1
19619,1
19620,0.87157774
19621,1
19622,1
19623,1
19624,1
19625,0.981891811
19626,0.987411082
19627,1
19628,0.977081358
19629,1
19630,0.956839621
19631,1
19632,0.986997366
19633,1
19634,0.985533834
19635,0.962738931
19636,0.987828374
19637,0.983021379
19638,0.980159521
19639,0.969537258
19640,1
19641,0.943301022
19642,0.981147051
19643,1
19644,0.145254612
19645,0.964928091
19646,0.983889461
19647,0.976375341
19648,1
19649,0.982261241
19650,0.912410259
19651,1
19652,0.880353928
19653,0.982663035
19654,0.887967169
19655,0.980228365
19656,1
19657,0.945839703
19658,0.98873657
19659,0.969338179
19660,0.904330015
19661,0.98764348
19662,1
19663,0.972141385
19664,1
19665,0.419253737
19666,0.989281178
19667,1
19668,0.982413769
19669,1
19670,0.986698628
19671,1
19672,0.978666782
19673,0.966561556
19674,1
19675,0.985644221
19676,1
19677,0.983642697
19678,0.962115586
19679,0.98596561
19680,0.711503863
19681,1
19682,0.946444988
19683,0.989992201
19684,0.970086455
19685,0.787071645
19686,0.953181803
19687,0.926223397
19688,0.975626707
19689,0.566944718
19690,0.740501165
19691,0.975789428
19692,1
19693,0.973457694
19694,0.987792552
19695,0.273828954
19696,0.97894913
19697,0.837140501
19698,0.985964298
19699,0.982433558
19700,0.976573348
19701,0.988025725
19702,0.977348864
19703,0.954063475
19704,1
19705,0.859681249
19706,0.941647589
19707,0.971633434
19708,0.575171888
19709,0.788826942
19710,0.748568177
19711,0.986290038
19712,0.980931699
19713,0.961755693
19714,0.440441668
19715,1
19716,0.692700684
19717,1
19718,0.935416579
19719,0.982138991
19720,1
19721,1
19722,0.879184246
19723,0.981291533
19724,0.947750807
19725,0.96636349
19726,1
19727,0.948625088
19728,0.97712189
19729,0.921479523
19730,0.741573274
19731,0.12562491
19732,0.982117951
19733,0.958361685
19734,1
19735,1
19736,0.325193137
19737,0.983964562
19738,1
19739,0.987468481
19740,1
19741,1
19742,1
19743,0.981206954
19744,1
19745,1
19746,1
19747,0.978229106
19748,1
19749,1
19750,1
19751,0.989908218
19752,0.663286448
19753,0.973153889
19754,0.986034989
19755,0
19756,0.38770026
19757,0.974380791
19758,1
19759,1
19760,0.974198043
19761,0.978437781
19762,0.928625047
19763,0.988623381
19764,1
19765,0.97913444
19766,1
19767,1
19768,1
19769,0.97329694
19770,1
19771,0.962894857
19772,1
19773,1
19774,0.828504145
19775,0.989710391
19776,0.859964669
19777,1
19778,0.986524344
19779,0.961137235
19780,1
19781,0.989345849
19782,0.838604033
19783,1
19784,1
19785,0.984274924
19786,0.97434324
19787,1
19788,0.967389286
19789,0.189731479
19790,1
19791,0.98880297
19792,1
19793,0.988106728
19794,0.980329275
19795,0.960708201
19796,0.967965186
19797,0.923209369
19798,0.495546788
19799,0.243978888
19800,1
19801,1
19802,1
19803,0.802348256
19804,0.971523702
19805,1
19806,0.693338275
19807,0.989434898
19808,0.962911189
19809,0.970948994
19810,1
19811,0.960295081
19812,0.491203666
19813,0.987715006
19814,1
19815,1
19816,1
19817,0.985934854
19818,1
19819,1
19820,0.988453209
19821,1
19822,1
19823,1
19824,0.642542124
19825,1
19826,0.987379134
19827,0.976895809
19828,0.93022114
19829,1
19830,0.985399246
19831,0.952041924
19832,0.844202519
19833,0.974260986
19834,1
19835,0.985212207
19836,0.868482292
19837,0.96769821600000006
19838,0.987394929
19839,1
19840,1
19841,0.976746202
19842,0.949239492
19843,0.986887634
19844,0.987682998
19845,0.983759761
19846,1
19847,0.894322097
19848,1
19849,0.908754468
19850,0.959365428
19851,0.9798733
19852,1
19853,0.871923983
19854,1
19855,1
19856,0.66225332
19857,1
19858,0.96597898
19859,0.986100733
19860,0.988675952
19861,0.987269402
19862,0.899239123
19863,0.507139921
19864,0.860292316
19865,1
19866,1
19867,0.987638116
19868,0.867969275
19869,0.937656522
19870,1
19871,0.98668772
19872,1
19873,1
19874,1
19875,1
19876,0.955113947
19877,0.986015558
19878,0.976529956
19879,0.98447901
19880,1
19881,0.982540906
19882,0.961172283
19883,1
19884,1
19885,0.984137416
19886,1
19887,0.976402402
19888,1
19889,0.978463829
19890,1
19891,0.978043973
19892,0.976997018
19893,1
19894,1
19895,0.811350524
19896,0.974620581
19897,0.978276193
19898,1
19899,0.96761775
19900,1
19901,0.922243595
19902,1
19903,1
19904,1
19905,1
19906,0.928507268
19907,0.983555138
19908,0.939307332
19909,0.940732002
19910,0.955189705
19911,0.300219715
19912,1
19913,0.973099351
19914,1
19915,0.979313672
19916,0.982893646
19917,1
19918,0.967437387
19919,0.847318888
19920,0.978986204
19921,0.988574266
19922,1
19923,1
19924,0.970014274
19925,0.963407993
19926,0.960513711
19927,1
19928,0.979712606
19929,1
19930,0.778385162
19931,0.982378423
19932,1
19933,0.942323148
19934,1
19935,1
19936,0.955198944
19937,1
19938,1
19939,0.931072652
19940,0.975381434
19941,0.988342941
19942,0.924200356
19943,0.933802068
19944,0.952395797
19945,1
19946,0.987792671
19947,0.98998028
19948,0.989314675
19949,0.923728108
19950,0.781182528
19951,0.948388457
19952,0.772778988
19953,0.63477695
19954,0.989155829
19955,1
19956,0.967738032
19957,1
19958,0.935299218
19959,1
19960,1
19961,0.951084912
19962,0.967423201
19963,0.974885047
19964,1
19965,0.975593686
19966,1
19967,0.983873844
19968,1
19969,1
19970,1
19971,1
19972,1
19973,0.948318899
19974,0.975021124
19975,1
19976,1
19977,0.768170059
19978,0.98520362399999994
19979,0.461638987
19980,1
19981,0.986225843
19982,0.983362675
19983,0.974585474
19984,1
19985,0.935355842
19986,1
19987,0.968731821
19988,1
19989,0.983807862
19990,0.887840748
19991,1
19992,0.952494204
19993,1
19994,0.941790819
19995,0.986151397
19996,0.989693344
19997,0.98700875
19998,0.987311482
19999,0.970547736
20000,1
20001,0.927825749
20002,1
20003,1
20004,0.985105157
20005,0.977365494
20006,1
20007,0.986760497
20008,0.989740253
20009,1
20010,1
20011,0.983479023
20012,0.987950981
20013,0.982793212
20014,1
20015,1
20016,0.67234534
20017,0.989831507
20018,0.98358649
20019,1
20020,1
20021,1
20022,1
20023,0.96754694
20024,0.98969239
20025,0.599111676
20026,0.953890443
20027,1
20028,0.981900215
20029,0.970959008
20030,1
20031,1
20032,1
20033,1
20034,1
20035,0.928010285
20036,0.980338097
20037,1
20038,0.985604823
20039,1
20040,0.982092738
20041,0.95492214
20042,0.977616668
20043,1
20044,0.984131038
20045,0.932341278
20046,0.958174527
20047,0.446168721
20048,0.977587938
20049,0.983492434
20050,0.760441721
20051,1
20052,1
20053,1
20054,1
20055,0.976734161
20056,1
20057,0.716214895
20058,0.989742935
20059,0.970241606
20060,0.96925956
20061,0.98822856
20062,0.936012328
20063,1
20064,0.988912702
20065,0.985492289
20066,1
20067,0.975919068
20068,0.989421487
20069,1
20070,1
20071,0.96987772
20072,1
20073,0.98282671
20074,1
20075,0.962769389
20076,0.85058403
20077,0.944596231
20078,1
20079,1
20080,1
20081,1
20082,0.934784234
20083,1
20084,0.968982756
20085,0.988778174
20086,1
20087,0.957066238
20088,0.974219799
20089,0.958431006
20090,1
20091,0.984297991
20092,0.987644017
20093,0.84095132399999994
20094,1
20095,0.75682503
20096,0.938558519
20097,0.985698998
20098,0.971915305
20099,0.82104665
20100,1
20101,1
20102,1
20103,1
20104,0.984406948
20105,0.96979934
20106,1
20107,1
20108,0.982777774
20109,0.941396594
20110,0.987441063
20111,1
20112,0.966593742
20113,0.986224532
20114,0.839994133
20115,0.930390894
20116,1
20117,1
20118,0.899296403
20119,1
20120,0.9570719
20121,0.97300905
20122,0.982296646
20123,0.942092061
20124,0.988902092
20125,1
20126,0.871330679
20127,0.927886605
20128,1
20129,1
20130,0.984895587
20131,0.971989095
20132,1
20133,1
20134,0.201313347
20135,0.940968514
20136,0.979183674
20137,1
20138,1
20139,0.989094019
20140,0.9849599
20141,0.958865702
20142,1
20143,0.988907993
20144,0.984577715
20145,0.964001715
20146,0.979588568
20147,0.988790989
20148,0.981697142
20149,0.981292546
20150,0.850928426
20151,0.98274225
20152,1
20153,1
20154,0.953689039
20155,0.969107807
20156,0.919682622
20157,1
20158,0.944817126
20159,0.977626443
20160,1
20161,0.968036115
20162,0.988398016
20163,0.443791807
20164,0.82869637
20165,0.985616207
20166,0.985022366
20167,1
20168,1
20169,1
20170,1
20171,1
20172,1
20173,1
20174,1
20175,0.961216986
20176,0.982434213
20177,1
20178,0.98462832
20179,0.734972894
20180,1
20181,0.875277579
20182,1
20183,0.98417443
20184,1
20185,1
20186,1
20187,1
20188,0.981733084
20189,0.986807168
20190,0.973241508
20191,1
20192,1
20193,1
20194,0.941951037
20195,0.796289921
20196,0.970817506
20197,1
20198,1
20199,0.979828656
20200,1
20201,0.912007868
20202,0.938258708
20203,1
20204,1
20205,0.975139916
20206,1
20207,1
20208,1
20209,1
20210,1
20211,0.948961914
20212,1
20213,1
20214,1
20215,1
20216,0.988320231
20217,1
20218,1
20219,1
20220,0.761651576
20221,0.984822631
20222,0.969908118
20223,1
20224,0.967197597
20225,0.83043915
20226,0.960795462
20227,1
20228,0.989338934
20229,0.976524055
20230,0.86929518
20231,0.967810988
20232,0.970190227
20233,0.957832277
20234,0.988191009
20235,1
20236,0.988795638
20237,0.987180769
20238,0.983286023
20239,0.983107209
20240,0.707567573
20241,1
20242,1
20243,1
20244,1
20245,0.98720479
20246,1
20247,0.97849679
20248,0.838607609
20249,1
20250,0.984555543
20251,0.977578759
20252,1
20253,1
20254,0.983023822
20255,1
20256,1
20257,0.878890932
20258,1
20259,1
20260,0.896906257
20261,0.903224945
20262,0.971565008
20263,0.980117142
20264,0.384504825
20265,1
20266,0.933922947
20267,0.989558339
20268,0.983990312
20269,0.902055562
20270,0.937114835
20271,0.959698796
20272,1
20273,0.985176683
20274,1
20275,1
20276,0.985996068
20277,0.974983037
20278,0.899645746
20279,1
20280,1
20281,1
20282,0.98604846
20283,0.971676111
20284,1
20285,1
20286,1
20287,0.98647809
20288,0.781040967
20289,0.978001595
20290,0.961800575
20291,0.987621844
20292,0.94392854
20293,1
20294,1
20295,0.589402735
20296,1
20297,0.956748128
20298,0.933399856
20299,0.987029314
20300,1
20301,1
20302,1
20303,1
20304,0.88138628
20305,1
20306,0.840267181
20307,1
20308,1
20309,1
20310,1
20311,1
20312,1
20313,1
20314,0.973917425
20315,1
20316,1
20317,0.984190047
20318,1
20319,0.971591473
20320,0.882745445
20321,0.825826228
20322,0.80578804
20323,0.97118032
20324,0.957663894
20325,0.945116043
20326,0.962848008
20327,0.978812039
20328,0.97329998
20329,0.980843365
20330,0.984516144
20331,0.988294125
20332,0.959544003
20333,1
20334,1
20335,1
20336,0.985841394
20337,0.874427438
20338,0.983209848
20339,0.959568381
20340,1
20341,0.97925067
20342,0.9818573
20343,0.988043964
20344,0.959518433
20345,1
20346,0.444449097
20347,0.977101743
20348,0.985670865
20349,0.987900138
20350,1
20351,0.988078058
20352,1
20353,1
20354,1
20355,0.958818913
20356,1
20357,1
20358,0.950819969
20359,0.961611033
20360,1
20361,0.989377916
20362,0.989001513
20363,0.986218631
20364,1
20365,1
20366,0.955243468
20367,1
20368,0.97536397
20369,0.980605006
20370,0.940237582
20371,1
20372,0.979018569
20373,0.985296786
20374,0.935550809
20375,1
20376,1
20377,1
20378,1
20379,0.956937611
20380,1
20381,1
20382,1
20383,0.97783047
20384,0.964456677
20385,0.984895945
20386,0.846209347
20387,0.988083422
20388,1
20389,0.988059104
20390,0.985884905
20391,0.931437075
20392,1
20393,1
20394,0.98579514
20395,1
20396,1
20397,0.385746747
20398,0.982746601
20399,1
20400,1
20401,0.785283566
20402,1
20403,0.966615915
20404,1
20405,1
20406,0.941157758
20407,0.983162761
20408,1
20409,1
20410,1
20411,0.914863646
20412,1
20413,0.982815683
20414,0.989668548
20415,0.989335716
20416,0.496411175
20417,0.957402766
20418,1
20419,0.987924814
20420,1
20421,0.690925777
20422,0.582304835
20423,1
20424,0.988257945
20425,0.63843739
20426,1
20427,1
20428,0.989258826
20429,0.985644698
20430,0.886405945
20431,0.921003759
20432,0.978473961
20433,0.979011953
20434,0.984032214
20435,1
20436,1
20437,0.983830929
20438,0.948262215
20439,0.981982946
20440,0.989532352
20441,0.922719598
20442,0.959101737
20443,0.989990592
20444,1
20445,1
20446,1
20447,0.51162076
20448,0.934434056
20449,1
20450,0.988775015
20451,1
20452,1
20453,0.986373067
20454,0.987056136
20455,0.951101542
20456,0.980889022
20457,0.988154054
20458,0.975979149
20459,0.971670806
20460,0.955513418
20461,0.951021612
20462,0.988432467
20463,0.976111412
20464,1
20465,1
20466,0.934949398
20467,0.804848254
20468,1
20469,0.980773211
20470,0.955732763
20471,1
20472,0.984883368
20473,1
20474,0.975716591
20475,0.987371445
20476,0.989815831
20477,1
20478,0.554140866
20479,1
20480,1
20481,0.988335848
20482,1
20483,1
20484,0.851354778
20485,1
20486,0.970039308
20487,1
20488,0.989506662
20489,0.90291667
20490,0.960176289
20491,0.887596488
20492,0.921100497
20493,0.965973675
20494,0.580570459
20495,1
20496,1
20497,0.980514884
20498,0.980993271
20499,1
20500,1
20501,0.982864857
20502,0.419311643
20503,0.957372487
20504,0.981457353
20505,0.956530631
20506,0.962983191
20507,0.986792326
20508,0.986253858
20509,0.984914661
20510,1
20511,0.934772074
20512,0.982566893
20513,0.850208938
20514,0.97394979
20515,0.923202932
20516,0.972807407
20517,0.912426472
20518,1
20519,0.985519528
20520,0.971779406
20521,0.961542368
20522,0.978957355
20523,1
20524,0.955121219
20525,1
20526,1
20527,1
20528,0.982821345
20529,1
20530,0.984062791
20531,0.986549318
20532,1
20533,0.948687196
20534,1
20535,0.983602285
20536,0.812263191
20537,1
20538,0.886204481
20539,1
20540,0.902031004
20541,0.968757391
20542,1
20543,1
20544,1
20545,1
20546,1
20547,1
20548,0.978785098
20549,0.982832968
20550,1
20551,0.542237699
20552,0.978486061
20553,1
20554,0.989276528
20555,0.972824156
20556,0.878672838
20557,1
20558,1
20559,0.936168373
20560,0.989983082
20561,1
20562,0.973589301
20563,0.908168376
20564,0.94290477
20565,0.927482486
20566,0.981322885
20567,0.591597498
20568,0.985056222
20569,0.983759284
20570,1
20571,0.90666019900000006
20572,0.972638667
20573,0.962270141
20574,0.988726199
20575,0.958189309
20576,1
20577,0.979541838
20578,1
20579,1
20580,1
20581,0.965728462
20582,0.675557852
20583,1
20584,0.604682922
20585,1
20586,1
20587,1
20588,0.969608069
20589,0.527400732
20590,0.989034295
20591,1
20592,0.805035055
20593,1
20594,1
20595,1
20596,1
20597,1
20598,1
20599,0.986138046
20600,0.974186599
20601,0.989452958
20602,0.983047426
20603,1
20604,1
20605,1
20606,0.920691609
20607,1
20608,1
20609,0.983067691
20610,1
20611,1
20612,0.613840878
20613,0.98462981
20614,1
20615,1
20616,1
20617,0.982577622
20618,1
20619,0.989129007
20620,1
20621,0.931545675
20622,0.738410473
20623,0.873275638
20624,0.970811427
20625,1
20626,0.989633679
20627,0.983980298
20628,0.97366184
20629,0.959108472
20630,0.542715371
20631,0.980063796
20632,1
20633,0.961820424
20634,0.986957312
20635,1
20636,1
20637,0.978717387
20638,0.270904452
20639,0.867996752
20640,0.855833232
20641,0.79978466
20642,0.983037293
20643,0.957182109
20644,0.987808824
20645,0.886727393
20646,1
20647,1
20648,1
20649,0.984444022
20650,1
20651,0.980005384
20652,1
20653,0.987835228
20654,0.876724899
20655,1
20656,0.433305323
20657,1
20658,1
20659,1
20660,1
20661,1
20662,0.976661742
20663,0.871040821
20664,0.987557411
20665,1
20666,0.966599762
20667,0.76241374
20668,1
20669,0.963670254
20670,0.956593871
20671,1
20672,0.961526036
20673,1
20674,1
20675,0.95709461
20676,1
20677,1
20678,1
20679,0.977392077
20680,0.982901573
20681,0.967523217
20682,0.98361963
20683,0.967979252
20684,0.917252481
20685,0.983478546
20686,1
20687,0.959355116
20688,0.970353842
20689,1
20690,0.980441809
20691,0.971990347
20692,1
20693,0.980959535
20694,1
20695,0.988035381
20696,0.642574728
20697,0.975974917
20698,1
20699,0.877457321
20700,1
20701,1
20702,1
20703,0.849840641
20704,0.96935612
20705,0.894027472
20706,0.98509419
20707,1
20708,0.670346797
20709,1
20710,1
20711,0.946804225
20712,0.989955545
20713,1
20714,1
20715,0.983067811
20716,0.969851553
20717,1
20718,0.213674322
20719,1
20720,0.986001253
20721,0.977867842
20722,1
20723,0.953408659
20724,0.702003956
20725,0.962599635
20726,0.976349235
20727,0.989348292
20728,0.942935646
20729,0.989894807
20730,0.3331182
20731,0.453002811
20732,0.840243697
20733,0.943728805
20734,0.894582927
20735,1
20736,0.967614353
20737,1
20738,1
20739,1
20740,0.545846283
20741,1
20742,0.867006421
20743,1
20744,0.986499667
20745,1
20746,1
20747,0.98368454
20748,1
20749,1
20750,1
20751,1
20752,0.983097434
20753,1
20754,0.974382043
20755,0.955895722
20756,0.982004225
20757,0.863902926
20758,0.913826466
20759,0.963818848
20760,0.927066147
20761,0.988403022
20762,0.792999864
20763,0.926994026
20764,1
20765,1
20766,1
20767,1
20768,0.988599777
20769,1
20770,1
20771,0.987672508
20772,0.950439334
20773,0.989436626
20774,0.98683399
20775,1
20776,0.98977977
20777,0.819036126
20778,1
20779,0.402777106
20780,1
20781,0.959329903
20782,1
20783,1
20784,1
20785,0.964335501
20786,0.974782169
20787,0.973950207
20788,1
20789,1
20790,1
20791,1
20792,0.977684379
20793,0.975769103
20794,1
20795,0.989121854
20796,0.964092374
20797,0.967003465
20798,0.985635877
20799,0.987316608
20800,0.986830413
20801,0.977590382
20802,0.979116142
20803,1
20804,0.963212848
20805,1
20806,0.88025856
20807,0.987311482
20808,1
20809,1
20810,1
20811,0.37440905
20812,0.842444658
20813,0.972441256
20814,0.971648276
20815,0.978733599
20816,1
20817,1
20818,0.986659527
20819,1
20820,0.983208835
20821,0.960607946
20822,0.908821225
20823,0.985355556
20824,0.808434844
20825,0.651382089
20826,1
20827,1
20828,0.958767772
20829,0.957711875
20830,0.882159114
20831,0.972451091
20832,0.989973068
20833,1
20834,0.771196842
20835,0.9735111
20836,0.987617195
20837,0.986103058
20838,1
20839,0.966665804
20840,0.982013762
20841,1
20842,0.904949129
20843,1
20844,0.968243957
20845,0.929134905
20846,0.974085033
20847,1
20848,0.976518452
20849,0.980439365
20850,1
20851,1
20852,0.382027477
20853,1
20854,0.98886019
20855,1
20856,0.964738667
20857,1
20858,0.982146442
20859,1
20860,1
20861,0.98604089
20862,0.989031971
20863,0.650801539
20864,0.929527462
20865,0.269903243
20866,0.970419943
20867,1
20868,0.985686481
20869,1
20870,0.983154416
20871,0.63922739
20872,1
20873,0.987660229
20874,0.981837452
20875,1
20876,0.936381698
20877,1
20878,0.919109464
20879,0.986895382
20880,0.989460349
20881,0.985349119
20882,0.986403465
20883,1
20884,0.947903335
20885,1
20886,0.882351816
20887,1
20888,0.969138145
20889,1
20890,0.967350006
20891,0.482269168
20892,1
20893,0.968625307
20894,0.980513871
20895,1
20896,1
20897,0.143150002
20898,1
20899,0.985581696
20900,0.927779377
20901,1
20902,1
20903,1
20904,0.363537461
20905,0.981024504
20906,0.969051421
20907,0.974633396
20908,1
20909,1
20910,1
20911,0.868170202
20912,0.973724246
20913,0.429233581
20914,1
20915,0.989965797
20916,0.986514628
20917,1
20918,1
20919,0.938639581
20920,1
20921,1
20922,1
20923,1
20924,1
20925,0.850560784
20926,0.982589245
20927,0.980841279
20928,1
20929,0.988542438
20930,0.983248115
20931,0.987630069
20932,1
20933,1
